<class '__main__.ConfigModel'>
----------------------
id,name,timestamp,value,host,tag,uuid,index,DeviceID,Caption
"55b308496f829d1b18a9cf41","disk_FreeSpace","2015-07-25 11:53:45","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3084a6f829d1b18a9cf42","disk_Used","2015-07-25 11:53:46","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b3084a6f829d1b18a9cf43","disk_Used","2015-07-25 11:53:46","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b3084a6f829d1b18a9cf44","disk_Used","2015-07-25 11:53:46","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b3084a6f829d1b18a9cf45","disk_Used","2015-07-25 11:53:46","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3084a6f829d1b18a9cf46","disk_io_stat_read","2015-07-25 11:53:46","522.6796875","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3084a6f829d1b18a9cf47","disk_io_stat_read","2015-07-25 11:53:46","522.6796875","viktor-laptop","","30f9eda56de6","","","C:"
"55b3084a6f829d1b18a9cf48","disk_io_stat_read","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3084a6f829d1b18a9cf49","disk_io_stat_read","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3084a6f829d1b18a9cf4a","disk_io_stat_read","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b3084a6f829d1b18a9cf4b","disk_io_stat_read","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3084a6f829d1b18a9cf4c","disk_io_stat_read","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3084a6f829d1b18a9cf4d","disk_io_stat_write","2015-07-25 11:53:46","31.93359375","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3084a6f829d1b18a9cf4e","disk_io_stat_write","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b3084a6f829d1b18a9cf4f","disk_io_stat_write","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3084a6f829d1b18a9cf50","disk_io_stat_write","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3084a6f829d1b18a9cf51","disk_io_stat_write","2015-07-25 11:53:46","31.93359375","viktor-laptop","","30f9eda56de6","","","G:"
"55b3084a6f829d1b18a9cf52","disk_io_stat_write","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3084a6f829d1b18a9cf53","disk_io_stat_write","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3084a6f829d1b18a9cf54","net_bytes_in","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf55","net_bytes_in","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf56","net_bytes_in","2015-07-25 11:53:46","0.754787991205","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf57","net_bytes_in","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf58","net_bytes_in","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084a6f829d1b18a9cf59","net_bytes_out","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf5a","net_bytes_out","2015-07-25 11:53:46","0.00177516472606","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf5b","net_bytes_out","2015-07-25 11:53:46","1.7795236875","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf5c","net_bytes_out","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf5d","net_bytes_out","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084a6f829d1b18a9cf5e","net_bytes_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf5f","net_bytes_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf60","net_bytes_in_cur","2015-07-25 11:53:46","1408630.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf61","net_bytes_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf62","net_bytes_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084a6f829d1b18a9cf63","net_bytes_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf64","net_bytes_out_cur","2015-07-25 11:53:46","313.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf65","net_bytes_out_cur","2015-07-25 11:53:46","514872.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf66","net_bytes_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf67","net_bytes_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084a6f829d1b18a9cf68","net_pkts_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf69","net_pkts_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf6a","net_pkts_in_cur","2015-07-25 11:53:46","2446.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf6b","net_pkts_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf6c","net_pkts_in_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084a6f829d1b18a9cf6d","net_pkts_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084a6f829d1b18a9cf6e","net_pkts_out_cur","2015-07-25 11:53:46","314.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084a6f829d1b18a9cf6f","net_pkts_out_cur","2015-07-25 11:53:46","4713.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084a6f829d1b18a9cf70","net_pkts_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084a6f829d1b18a9cf71","net_pkts_out_cur","2015-07-25 11:53:46","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084b6f829d1b18a9cf72","cpu_LoadPercentage","2015-07-25 11:53:47","10.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b3084b6f829d1b18a9cf73","cpu_CurrentClockSpeed","2015-07-25 11:53:47","900.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b3084c6f829d1b18a9cf74","mem_Free","2015-07-25 11:53:48","5567.5546875","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b3084c6f829d1b18a9cf75","disk_FreeSpace","2015-07-25 11:53:48","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b3084c6f829d1b18a9cf76","disk_FreeSpace","2015-07-25 11:53:48","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b3084c6f829d1b18a9cf77","disk_FreeSpace","2015-07-25 11:53:48","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b3084c6f829d1b18a9cf78","disk_FreeSpace","2015-07-25 11:53:48","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3084c6f829d1b18a9cf79","disk_Used","2015-07-25 11:53:48","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b3084c6f829d1b18a9cf7a","disk_Used","2015-07-25 11:53:48","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b3084c6f829d1b18a9cf7b","disk_Used","2015-07-25 11:53:48","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b3084c6f829d1b18a9cf7c","disk_Used","2015-07-25 11:53:48","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b3084c6f829d1b18a9cf7d","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3084c6f829d1b18a9cf7e","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b3084c6f829d1b18a9cf7f","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3084c6f829d1b18a9cf80","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3084c6f829d1b18a9cf81","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b3084c6f829d1b18a9cf82","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3084c6f829d1b18a9cf83","disk_io_stat_read","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3084c6f829d1b18a9cf84","disk_io_stat_write","2015-07-25 11:53:48","31.86328125","viktor-laptop","","30f9eda56de6","","","_Total"
"55b3084c6f829d1b18a9cf85","disk_io_stat_write","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b3084c6f829d1b18a9cf86","disk_io_stat_write","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b3084c6f829d1b18a9cf87","disk_io_stat_write","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b3084c6f829d1b18a9cf88","disk_io_stat_write","2015-07-25 11:53:48","31.86328125","viktor-laptop","","30f9eda56de6","","","G:"
"55b3084c6f829d1b18a9cf89","disk_io_stat_write","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b3084c6f829d1b18a9cf8a","disk_io_stat_write","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b3084c6f829d1b18a9cf8b","net_bytes_in","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084c6f829d1b18a9cf8c","net_bytes_in","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084c6f829d1b18a9cf8d","net_bytes_in","2015-07-25 11:53:48","3.05049508593","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084c6f829d1b18a9cf8e","net_bytes_in","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084c6f829d1b18a9cf8f","net_bytes_in","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084c6f829d1b18a9cf90","net_bytes_out","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084d6f829d1b18a9cf91","net_bytes_out","2015-07-25 11:53:48","0.007031952809","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084d6f829d1b18a9cf92","net_bytes_out","2015-07-25 11:53:48","3.60576953705","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084d6f829d1b18a9cf93","net_bytes_out","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084d6f829d1b18a9cf94","net_bytes_out","2015-07-25 11:53:48","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084d6f829d1b18a9cf95","net_bytes_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084d6f829d1b18a9cf96","net_bytes_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084d6f829d1b18a9cf97","net_bytes_in_cur","2015-07-25 11:53:49","1409498.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084d6f829d1b18a9cf98","net_bytes_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084d6f829d1b18a9cf99","net_bytes_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084d6f829d1b18a9cf9a","net_bytes_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084d6f829d1b18a9cf9b","net_bytes_out_cur","2015-07-25 11:53:49","315.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084d6f829d1b18a9cf9c","net_bytes_out_cur","2015-07-25 11:53:49","515898.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084d6f829d1b18a9cf9d","net_bytes_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084d6f829d1b18a9cf9e","net_bytes_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084d6f829d1b18a9cf9f","net_pkts_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084d6f829d1b18a9cfa0","net_pkts_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084d6f829d1b18a9cfa1","net_pkts_in_cur","2015-07-25 11:53:49","2450.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084d6f829d1b18a9cfa2","net_pkts_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084d6f829d1b18a9cfa3","net_pkts_in_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084d6f829d1b18a9cfa4","net_pkts_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b3084d6f829d1b18a9cfa5","net_pkts_out_cur","2015-07-25 11:53:49","315.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b3084d6f829d1b18a9cfa6","net_pkts_out_cur","2015-07-25 11:53:49","4722.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b3084d6f829d1b18a9cfa7","net_pkts_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b3084d6f829d1b18a9cfa8","net_pkts_out_cur","2015-07-25 11:53:49","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b3084f6f829d1b18a9cfa9","mem_SwapUsage","2015-07-25 11:53:51","0.0","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b3084f6f829d1b18a9cfaa","mem_SwapFree","2015-07-25 11:53:51","1344.0","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308506f829d1b18a9cfab","cpu_LoadPercentage","2015-07-25 11:53:52","5.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308506f829d1b18a9cfac","cpu_CurrentClockSpeed","2015-07-25 11:53:52","900.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308506f829d1b18a9cfad","mem_Free","2015-07-25 11:53:52","5562.671875","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308506f829d1b18a9cfae","disk_FreeSpace","2015-07-25 11:53:52","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308506f829d1b18a9cfaf","disk_FreeSpace","2015-07-25 11:53:52","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308506f829d1b18a9cfb0","disk_FreeSpace","2015-07-25 11:53:52","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308506f829d1b18a9cfb1","disk_FreeSpace","2015-07-25 11:53:52","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308506f829d1b18a9cfb2","disk_Used","2015-07-25 11:53:52","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308506f829d1b18a9cfb3","disk_Used","2015-07-25 11:53:52","15.76","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308506f829d1b18a9cfb4","disk_Used","2015-07-25 11:53:52","89.95","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308506f829d1b18a9cfb5","disk_Used","2015-07-25 11:53:52","3.66","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308516f829d1b18a9cfb6","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308516f829d1b18a9cfb7","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308516f829d1b18a9cfb8","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308516f829d1b18a9cfb9","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308516f829d1b18a9cfba","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","G:"
"55b308516f829d1b18a9cfbb","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308516f829d1b18a9cfbc","disk_io_stat_read","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308516f829d1b18a9cfbe","disk_io_stat_write","2015-07-25 11:53:53","63.6787109375","viktor-laptop","","30f9eda56de6","","","_Total"
"55b308516f829d1b18a9cfbf","disk_io_stat_write","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","C:"
"55b308516f829d1b18a9cfc0","disk_io_stat_write","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","E:"
"55b308516f829d1b18a9cfc1","disk_io_stat_write","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","F:"
"55b308516f829d1b18a9cfc2","disk_io_stat_write","2015-07-25 11:53:53","63.6787109375","viktor-laptop","","30f9eda56de6","","","G:"
"55b308516f829d1b18a9cfc3","disk_io_stat_write","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","H:"
"55b308516f829d1b18a9cfc4","disk_io_stat_write","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","HarddiskVolume1"
"55b308516f829d1b18a9cfc5","net_bytes_in","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfc6","net_bytes_in","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfc7","net_bytes_in","2015-07-25 11:53:53","0.508617378687","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfc8","net_bytes_in","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfc9","net_bytes_in","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308516f829d1b18a9cfca","net_bytes_out","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfcb","net_bytes_out","2015-07-25 11:53:53","0.0017136433371","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfcc","net_bytes_out","2015-07-25 11:53:53","2.09783262253","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfcd","net_bytes_out","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfce","net_bytes_out","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308516f829d1b18a9cfcf","net_bytes_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfd0","net_bytes_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfd1","net_bytes_in_cur","2015-07-25 11:53:53","1409795.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfd2","net_bytes_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfd3","net_bytes_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308516f829d1b18a9cfd4","net_bytes_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfd5","net_bytes_out_cur","2015-07-25 11:53:53","316.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfd6","net_bytes_out_cur","2015-07-25 11:53:53","517123.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfd7","net_bytes_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfd8","net_bytes_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308516f829d1b18a9cfd9","net_pkts_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfda","net_pkts_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfdb","net_pkts_in_cur","2015-07-25 11:53:53","2454.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfdc","net_pkts_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfdd","net_pkts_in_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308516f829d1b18a9cfde","net_pkts_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","Realtek PCIe GBE Family Controller"
"55b308516f829d1b18a9cfdf","net_pkts_out_cur","2015-07-25 11:53:53","316.0","viktor-laptop","","30f9eda56de6","","","VMware Virtual Ethernet Adapter for VMnet8"
"55b308516f829d1b18a9cfe0","net_pkts_out_cur","2015-07-25 11:53:53","4738.0","viktor-laptop","","30f9eda56de6","","","BCM43142 Wireless Network Adapter"
"55b308516f829d1b18a9cfe1","net_pkts_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{6BD95597-9BB0-4470-8109-764E6A4A94FD}"
"55b308516f829d1b18a9cfe2","net_pkts_out_cur","2015-07-25 11:53:53","0.0","viktor-laptop","","30f9eda56de6","","","isatap.{30970117-E805-4F05-8914-4B2C0B1A0FC5}"
"55b308526f829d1b18a9cfe3","cpu_LoadPercentage","2015-07-25 11:53:54","5.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308526f829d1b18a9cfe4","cpu_CurrentClockSpeed","2015-07-25 11:53:54","900.0","viktor-laptop","","30f9eda56de6","CPU0","",""
"55b308526f829d1b18a9cfe5","mem_Free","2015-07-25 11:53:54","5563.00390625","viktor-laptop","Physical Memory 0","30f9eda56de6","","",""
"55b308536f829d1b18a9cfe6","disk_FreeSpace","2015-07-25 11:53:55","56.42","viktor-laptop","","30f9eda56de6","C:","0",""
"55b308536f829d1b18a9cfe7","disk_FreeSpace","2015-07-25 11:53:55","84.24","viktor-laptop","","30f9eda56de6","E:","1",""
"55b308536f829d1b18a9cfe8","disk_FreeSpace","2015-07-25 11:53:55","50.05","viktor-laptop","","30f9eda56de6","F:","2",""
"55b308536f829d1b18a9cfe9","disk_FreeSpace","2015-07-25 11:53:55","56.89","viktor-laptop","","30f9eda56de6","G:","3",""
"55b308536f829d1b18a9cfea","disk_Used","2015-07-25 11:53:55","85.82","viktor-laptop","","30f9eda56de6","C:","0",""
